,IMG,Pti,Ptj,XPti,XPtj,XRefPti,XRefPtj,YPti,YPtj,YRefPti,YRefPtj,Distij,DistRefij
629,DSC00877_CLAHE_RGB.JPG,2,1,1343,2179,696,2678,2297,2470,1406,1276,853.7124808739767,1986.2587948200505
630,DSC00877_CLAHE_RGB.JPG,2,3,1343,2771,696,4675,2297,2520,1406,1753,1445.3072337741896,3994.1019015543407
631,DSC00877_CLAHE_RGB.JPG,2,4,1343,3562,696,3560,2297,2354,1406,2354,2219.7319658012766,3016.819517306264
632,DSC00877_CLAHE_RGB.JPG,3,0,2771,913,4675,958,2520,2198,1753,1719,1885.695627613322,3717.155498496128
633,DSC00877_CLAHE_RGB.JPG,3,1,2771,2179,4675,2678,2520,2470,1753,1276,594.1077343378051,2053.1775373795613
634,DSC00877_CLAHE_RGB.JPG,3,2,2771,1343,4675,696,2520,2297,1753,1406,1445.3072337741896,3994.1019015543407
635,DSC00877_CLAHE_RGB.JPG,3,4,2771,3562,4675,3560,2520,2354,1753,2354,808.2307838730222,1266.6593859439877
636,DSC00877_CLAHE_RGB.JPG,4,0,3562,913,3560,958,2354,2198,2354,1719,2653.5894558126356,2678.363119519084
637,DSC00877_CLAHE_RGB.JPG,4,1,3562,2179,3560,2678,2354,2470,2354,1276,1387.8562605687953,1392.8416995480857
638,DSC00877_CLAHE_RGB.JPG,4,2,3562,1343,3560,696,2354,2297,2354,1406,2219.7319658012766,3016.819517306264
639,DSC00877_CLAHE_RGB.JPG,4,3,3562,2771,3560,4675,2354,2520,2354,1753,808.2307838730222,1266.6593859439877
640,DSC00878_CLAHE_RGB.JPG,0,1,1337,3120,958,2678,2275,3154,1719,1276,1987.8958725245143,1776.1331594224573
641,DSC00878_CLAHE_RGB.JPG,0,2,1337,1346,958,696,2275,2300,1719,1406,26.570660511172846,408.1825571971443
642,DSC00878_CLAHE_RGB.JPG,0,3,1337,2716,958,4675,2275,2517,1719,1753,1400.0732123714101,3717.155498496128
643,DSC00878_CLAHE_RGB.JPG,0,4,1337,3814,958,3560,2275,1992,1719,2354,2493.1141169228495,2678.363119519084
644,DSC00878_CLAHE_RGB.JPG,1,0,3120,1337,2678,958,3154,2275,1276,1719,1987.8958725245143,1776.1331594224573
645,DSC00878_CLAHE_RGB.JPG,1,2,3120,1346,2678,696,3154,2300,1276,1406,1968.855505109504,1986.2587948200505
646,DSC00878_CLAHE_RGB.JPG,1,3,3120,2716,2678,4675,3154,2517,1276,1753,754.3109438421267,2053.1775373795613
647,DSC00878_CLAHE_RGB.JPG,1,4,3120,3814,2678,3560,3154,1992,1276,2354,1353.4696154698117,1392.8416995480857
648,DSC00878_CLAHE_RGB.JPG,2,0,1346,1337,696,958,2300,2275,1406,1719,26.570660511172846,408.1825571971443
649,DSC00878_CLAHE_RGB.JPG,2,1,1346,3120,696,2678,2300,3154,1406,1276,1968.855505109504,1986.2587948200505
650,DSC00878_CLAHE_RGB.JPG,2,3,1346,2716,696,4675,2300,2517,1406,1753,1387.0793055914287,3994.1019015543407
651,DSC00878_CLAHE_RGB.JPG,2,4,1346,3814,696,3560,2300,1992,1406,2354,2487.1445474680395,3016.819517306264
652,DSC00878_CLAHE_RGB.JPG,3,0,2716,1337,4675,958,2517,2275,1753,1719,1400.0732123714101,3717.155498496128
653,DSC00878_CLAHE_RGB.JPG,3,1,2716,3120,4675,2678,2517,3154,1753,1276,754.3109438421267,2053.1775373795613
654,DSC00878_CLAHE_RGB.JPG,3,2,2716,1346,4675,696,2517,2300,1753,1406,1387.0793055914287,3994.1019015543407
655,DSC00878_CLAHE_RGB.JPG,3,4,2716,3814,4675,3560,2517,1992,1753,2354,1217.0575171289154,1266.6593859439877
656,DSC00878_CLAHE_RGB.JPG,4,0,3814,1337,3560,958,1992,2275,2354,1719,2493.1141169228495,2678.363119519084
657,DSC00878_CLAHE_RGB.JPG,4,1,3814,3120,3560,2678,1992,3154,2354,1276,1353.4696154698117,1392.8416995480857
658,DSC00878_CLAHE_RGB.JPG,4,2,3814,1346,3560,696,1992,2300,2354,1406,2487.1445474680395,3016.819517306264
659,DSC00878_CLAHE_RGB.JPG,4,3,3814,2716,3560,4675,1992,2517,2354,1753,1217.0575171289154,1266.6593859439877
660,DSC00879_CLAHE_RGB.JPG,0,1,2396,2695,958,2678,2441,425,1719,1276,2038.0522564448636,1776.1331594224573
661,DSC00879_CLAHE_RGB.JPG,0,2,2396,1332,958,696,2441,2296,1719,1406,1073.8347172633225,408.1825571971443
662,DSC00879_CLAHE_RGB.JPG,0,3,2396,2735,958,4675,2441,2521,1719,1753,348.31164206784706,3717.155498496128
663,DSC00879_CLAHE_RGB.JPG,0,4,2396,1024,958,3560,2441,1007,1719,2354,1984.6259093340489,2678.363119519084
664,DSC00879_CLAHE_RGB.JPG,1,0,2695,2396,2678,958,425,2441,1276,1719,2038.0522564448636,1776.1331594224573
665,DSC00879_CLAHE_RGB.JPG,1,2,2695,1332,2678,696,425,2296,1276,1406,2314.823967389313,1986.2587948200505
666,DSC00879_CLAHE_RGB.JPG,1,3,2695,2735,2678,4675,425,2521,1276,1753,2096.3816446439328,2053.1775373795613
667,DSC00879_CLAHE_RGB.JPG,1,4,2695,1024,2678,3560,425,1007,1276,2354,1769.4533054025471,1392.8416995480857
668,DSC00879_CLAHE_RGB.JPG,2,0,1332,2396,696,958,2296,2441,1406,1719,1073.8347172633225,408.1825571971443
669,DSC00879_CLAHE_RGB.JPG,2,1,1332,2695,696,2678,2296,425,1406,1276,2314.823967389313,1986.2587948200505
670,DSC00879_CLAHE_RGB.JPG,2,3,1332,2735,696,4675,2296,2521,1406,1753,1420.9271621022663,3994.1019015543407
671,DSC00879_CLAHE_RGB.JPG,2,4,1332,1024,696,3560,2296,1007,1406,2354,1325.2867614218442,3016.819517306264
672,DSC00879_CLAHE_RGB.JPG,3,0,2735,2396,4675,958,2521,2441,1753,1719,348.31164206784706,3717.155498496128
673,DSC00879_CLAHE_RGB.JPG,3,1,2735,2695,4675,2678,2521,425,1753,1276,2096.3816446439328,2053.1775373795613
674,DSC00879_CLAHE_RGB.JPG,3,2,2735,1332,4675,696,2521,2296,1753,1406,1420.9271621022663,3994.1019015543407
675,DSC00879_CLAHE_RGB.JPG,3,4,2735,1024,4675,3560,2521,1007,1753,2354,2284.6699980522353,1266.6593859439877
676,DSC00879_CLAHE_RGB.JPG,4,0,1024,2396,3560,958,1007,2441,2354,1719,1984.6259093340489,2678.363119519084
677,DSC00879_CLAHE_RGB.JPG,4,1,1024,2695,3560,2678,1007,425,2354,1276,1769.4533054025471,1392.8416995480857
678,DSC00879_CLAHE_RGB.JPG,4,2,1024,1332,3560,696,1007,2296,2354,1406,1325.2867614218442,3016.819517306264
679,DSC00879_CLAHE_RGB.JPG,4,3,1024,2735,3560,4675,1007,2521,2354,1753,2284.6699980522353,1266.6593859439877
680,DSC00880_CLAHE_RGB.JPG,0,1,2401,5045,958,2678,2440,1666,1719,1276,2754.961342741491,1776.1331594224573
681,DSC00880_CLAHE_RGB.JPG,0,2,2401,1345,958,696,2440,2301,1719,1406,1065.1089146185943,408.1825571971443
682,DSC00880_CLAHE_RGB.JPG,0,3,2401,2713,958,4675,2440,2515,1719,1753,320.887830869293,3717.155498496128
683,DSC00880_CLAHE_RGB.JPG,0,4,2401,3462,958,3560,2440,3256,1719,2354,1338.4980388480217,2678.363119519084
684,DSC00880_CLAHE_RGB.JPG,1,0,5045,2401,2678,958,1666,2440,1276,1719,2754.961342741491,1776.1331594224573
685,DSC00880_CLAHE_RGB.JPG,1,2,5045,1345,2678,696,1666,2301,1276,1406,3754.094431417516,1986.2587948200505
686,DSC00880_CLAHE_RGB.JPG,1,3,5045,2713,2678,4675,1666,2515,1276,1753,2481.7383020777997,2053.1775373795613
687,DSC00880_CLAHE_RGB.JPG,1,4,5045,3462,2678,3560,1666,3256,1276,2354,2243.655276552082,1392.8416995480857
688,DSC00880_CLAHE_RGB.JPG,2,0,1345,2401,696,958,2301,2440,1406,1719,1065.1089146185943,408.1825571971443
689,DSC00880_CLAHE_RGB.JPG,2,1,1345,5045,696,2678,2301,1666,1406,1276,3754.094431417516,1986.2587948200505
690,DSC00880_CLAHE_RGB.JPG,2,3,1345,2713,696,4675,2301,2515,1406,1753,1384.6371365812777,3994.1019015543407
691,DSC00880_CLAHE_RGB.JPG,2,4,1345,3462,696,3560,2301,3256,1406,2354,2322.437082032579,3016.819517306264
692,DSC00880_CLAHE_RGB.JPG,3,0,2713,2401,4675,958,2515,2440,1753,1719,320.887830869293,3717.155498496128
693,DSC00880_CLAHE_RGB.JPG,3,1,2713,5045,4675,2678,2515,1666,1753,1276,2481.7383020777997,2053.1775373795613
694,DSC00880_CLAHE_RGB.JPG,3,2,2713,1345,4675,696,2515,2301,1753,1406,1384.6371365812777,3994.1019015543407
695,DSC00880_CLAHE_RGB.JPG,3,4,2713,3462,4675,3560,2515,3256,1753,2354,1053.604290044417,1266.6593859439877
696,DSC00880_CLAHE_RGB.JPG,4,0,3462,2401,3560,958,3256,2440,2354,1719,1338.4980388480217,2678.363119519084
697,DSC00880_CLAHE_RGB.JPG,4,1,3462,5045,3560,2678,3256,1666,2354,1276,2243.655276552082,1392.8416995480857
698,DSC00880_CLAHE_RGB.JPG,4,2,3462,1345,3560,696,3256,2301,2354,1406,2322.437082032579,3016.819517306264
699,DSC00880_CLAHE_RGB.JPG,4,3,3462,2713,3560,4675,3256,2515,2354,1753,1053.604290044417,1266.6593859439877
700,DSC00881_CLAHE_RGB.JPG,0,1,2552,2542,958,2678,2468,813,1719,1276,1655.0302112046172,1776.1331594224573
701,DSC00881_CLAHE_RGB.JPG,0,2,2552,1342,958,696,2468,2300,1719,1406,1221.6071381585816,408.1825571971443
702,DSC00881_CLAHE_RGB.JPG,0,3,2552,2738,958,4675,2468,2523,1719,1753,193.96133635340834,3717.155498496128
703,DSC00881_CLAHE_RGB.JPG,0,4,2552,3194,958,3560,2468,118,1719,2354,2436.1165817751826,2678.363119519084
704,DSC00881_CLAHE_RGB.JPG,1,0,2542,2552,2678,958,813,2468,1276,1719,1655.0302112046172,1776.1331594224573
705,DSC00881_CLAHE_RGB.JPG,1,2,2542,1342,2678,696,813,2300,1276,1406,1910.8032342446984,1986.2587948200505
706,DSC00881_CLAHE_RGB.JPG,1,3,2542,2738,2678,4675,813,2523,1276,1753,1721.196095742725,2053.1775373795613
707,DSC00881_CLAHE_RGB.JPG,1,4,2542,3194,2678,3560,813,118,1276,2354,952.9580263579294,1392.8416995480857
708,DSC00881_CLAHE_RGB.JPG,2,0,1342,2552,696,958,2300,2468,1406,1719,1221.6071381585816,408.1825571971443
709,DSC00881_CLAHE_RGB.JPG,2,1,1342,2542,696,2678,2300,813,1406,1276,1910.8032342446984,1986.2587948200505
710,DSC00881_CLAHE_RGB.JPG,2,3,1342,2738,696,4675,2300,2523,1406,1753,1413.699048595563,3994.1019015543407
711,DSC00881_CLAHE_RGB.JPG,2,4,1342,3194,696,3560,2300,118,1406,2354,2861.9972047505566,3016.819517306264
712,DSC00881_CLAHE_RGB.JPG,3,0,2738,2552,4675,958,2523,2468,1753,1719,193.96133635340834,3717.155498496128
713,DSC00881_CLAHE_RGB.JPG,3,1,2738,2542,4675,2678,2523,813,1753,1276,1721.196095742725,2053.1775373795613
714,DSC00881_CLAHE_RGB.JPG,3,2,2738,1342,4675,696,2523,2300,1753,1406,1413.699048595563,3994.1019015543407
715,DSC00881_CLAHE_RGB.JPG,3,4,2738,3194,4675,3560,2523,118,1753,2354,2447.8482387599115,1266.6593859439877
716,DSC00881_CLAHE_RGB.JPG,4,0,3194,2552,3560,958,118,2468,2354,1719,2436.1165817751826,2678.363119519084
717,DSC00881_CLAHE_RGB.JPG,4,1,3194,2542,3560,2678,118,813,2354,1276,952.9580263579294,1392.8416995480857
718,DSC00881_CLAHE_RGB.JPG,4,2,3194,1342,3560,696,118,2300,2354,1406,2861.9972047505566,3016.819517306264
719,DSC00881_CLAHE_RGB.JPG,4,3,3194,2738,3560,4675,118,2523,2354,1753,2447.8482387599115,1266.6593859439877
720,DSC00882_CLAHE_RGB.JPG,0,1,485,3498,958,2678,2146,1737,1719,1276,3040.6331577485635,1776.1331594224573
721,DSC00882_CLAHE_RGB.JPG,0,2,485,696,958,696,2146,1407,1719,1406,768.5323675682112,408.1825571971443
722,DSC00882_CLAHE_RGB.JPG,0,3,485,2898,958,4675,2146,1908,1719,1753,2424.708848501197,3717.155498496128
723,DSC00882_CLAHE_RGB.JPG,0,4,485,3561,958,3560,2146,2353,1719,2354,3082.957184263187,2678.363119519084
724,DSC00882_CLAHE_RGB.JPG,1,0,3498,485,2678,958,1737,2146,1276,1719,3040.6331577485635,1776.1331594224573
725,DSC00882_CLAHE_RGB.JPG,1,2,3498,696,2678,696,1737,1407,1276,1406,2821.365626784306,1986.2587948200505
726,DSC00882_CLAHE_RGB.JPG,1,3,3498,2898,2678,4675,1737,1908,1276,1753,623.8918175453177,2053.1775373795613
727,DSC00882_CLAHE_RGB.JPG,1,4,3498,3561,2678,3560,1737,2353,1276,2354,619.2132104533946,1392.8416995480857
728,DSC00882_CLAHE_RGB.JPG,2,0,696,485,696,958,1407,2146,1406,1719,768.5323675682112,408.1825571971443
729,DSC00882_CLAHE_RGB.JPG,2,1,696,3498,696,2678,1407,1737,1406,1276,2821.365626784306,1986.2587948200505
730,DSC00882_CLAHE_RGB.JPG,2,3,696,2898,696,4675,1407,1908,1406,1753,2258.274783988875,3994.1019015543407
731,DSC00882_CLAHE_RGB.JPG,2,4,696,3561,696,3560,1407,2353,1406,2354,3017.1411965633956,3016.819517306264
732,DSC00882_CLAHE_RGB.JPG,3,0,2898,485,4675,958,1908,2146,1753,1719,2424.708848501197,3717.155498496128
733,DSC00882_CLAHE_RGB.JPG,3,1,2898,3498,4675,2678,1908,1737,1753,1276,623.8918175453177,2053.1775373795613
734,DSC00882_CLAHE_RGB.JPG,3,2,2898,696,4675,696,1908,1407,1753,1406,2258.274783988875,3994.1019015543407
735,DSC00882_CLAHE_RGB.JPG,3,4,2898,3561,4675,3560,1908,2353,1753,2354,798.494834047159,1266.6593859439877
736,DSC00882_CLAHE_RGB.JPG,4,0,3561,485,3560,958,2353,2146,2354,1719,3082.957184263187,2678.363119519084
737,DSC00882_CLAHE_RGB.JPG,4,1,3561,3498,3560,2678,2353,1737,2354,1276,619.2132104533946,1392.8416995480857
738,DSC00882_CLAHE_RGB.JPG,4,2,3561,696,3560,696,2353,1407,2354,1406,3017.1411965633956,3016.819517306264
739,DSC00882_CLAHE_RGB.JPG,4,3,3561,2898,3560,4675,2353,1908,2354,1753,798.494834047159,1266.6593859439877
740,Localisation_points.jpg,0,1,324,269,958,2678,446,70,1719,1276,380.00131578719567,1776.1331594224573
741,Localisation_points.jpg,0,2,324,310,958,696,446,467,1719,1406,25.238858928247925,408.1825571971443
742,Localisation_points.jpg,0,3,324,267,958,4675,446,95,1719,1753,355.59808773389096,3717.155498496128
743,Localisation_points.jpg,0,4,324,431,958,3560,446,343,1719,2354,148.51935900750448,2678.363119519084
744,Localisation_points.jpg,1,0,269,324,2678,958,70,446,1276,1719,380.00131578719567,1776.1331594224573
745,Localisation_points.jpg,1,2,269,310,2678,696,70,467,1276,1406,399.1115132390946,1986.2587948200505
746,Localisation_points.jpg,1,3,269,267,2678,4675,70,95,1276,1753,25.079872407968907,2053.1775373795613
747,Localisation_points.jpg,1,4,269,431,2678,3560,70,343,1276,2354,317.4476334767673,1392.8416995480857
748,Localisation_points.jpg,2,0,310,324,696,958,467,446,1406,1719,25.238858928247925,408.1825571971443
749,Localisation_points.jpg,2,1,310,269,696,2678,467,70,1406,1276,399.1115132390946,1986.2587948200505
750,Localisation_points.jpg,2,3,310,267,696,4675,467,95,1406,1753,374.4769685841841,3994.1019015543407
751,Localisation_points.jpg,2,4,310,431,696,3560,467,343,1406,2354,173.25414857947845,3016.819517306264
752,Localisation_points.jpg,3,0,267,324,4675,958,95,446,1753,1719,355.59808773389096,3717.155498496128
753,Localisation_points.jpg,3,1,267,269,4675,2678,95,70,1753,1276,25.079872407968907,2053.1775373795613
754,Localisation_points.jpg,3,2,267,310,4675,696,95,467,1753,1406,374.4769685841841,3994.1019015543407
755,Localisation_points.jpg,3,4,267,431,4675,3560,95,343,1753,2354,297.3213749463701,1266.6593859439877
756,Localisation_points.jpg,4,0,431,324,3560,958,343,446,2354,1719,148.51935900750448,2678.363119519084
757,Localisation_points.jpg,4,1,431,269,3560,2678,343,70,2354,1276,317.4476334767673,1392.8416995480857
758,Localisation_points.jpg,4,2,431,310,3560,696,343,467,2354,1406,173.25414857947845,3016.819517306264
759,Localisation_points.jpg,4,3,431,267,3560,4675,343,95,2354,1753,297.3213749463701,1266.6593859439877
